909		10.00	2.000	4.000	Global			
910		12.00	2.000	4.000	Global			
911		14.00	2.000	4.000	Global			
912		16.00	2.000	4.000	Global			
913		18.00	2.000	4.000	Global			
914		20.00	2.000	4.000	Global			
915		22.00	2.000	4.000	Global			
916		24.00	2.000	4.000	Global			
917		26.00	2.000	4.000	Global			
918		28.00	2.000	4.000	Global			
919		30.00	2.000	4.000	Global			
920		32.00	2.000	4.000	Global			
921		34.00	2.000	4.000	Global			
922		36.00	2.000	4.000	Global			
923		38.00	2.000	4.000	Global			
924		40.00	2.000	4.000	Global			
925		0.0	4.000	4.000	Global			
926		2.000	4.000	4.000	Global			
927		4.000	4.000	4.000	Global			
928		6.000	4.000	4.000	Global			
929		8.000	4.000	4.000	Global			
930		10.00	4.000	4.000	Global			
931		12.00	4.000	4.000	Global			
932		14.00	4.000	4.000	Global			
933		16.00	4.000	4.000	Global			
934		18.00	4.000	4.000	Global			
935		20.00	4.000	4.000	Global			
936		22.00	4.000	4.000	Global			
937		24.00	4.000	4.000	Global			
938		26.00	4.000	4.000	Global			
939		28.00	4.000	4.000	Global			
940		30.00	4.000	4.000	Global			
941		32.00	4.000	4.000	Global			
942		34.00	4.000	4.000	Global			
943		36.00	4.000	4.000	Global			
944		38.00	4.000	4.000	Global			
945		40.00	4.000	4.000	Global			
946		0.0	6.000	4.000	Global			
947		2.000	6.000	4.000	Global			
948		4.000	6.000	4.000	Global			
949		6.000	6.000	4.000	Global			
950		8.000	6.000	4.000	Global			
951		10.00	6.000	4.000	Global			
952		12.00	6.000	4.000	Global			
953		14.00	6.000	4.000	Global			
954		16.00	6.000	4.000	Global			
955		18.00	6.000	4.000	Global			
956		20.00	6.000	4.000	Global			
957		22.00	6.000	4.000	Global			
958		24.00	6.000	4.000	Global			
959		26.00	6.000	4.000	Global			
960		28.00	6.000	4.000	Global			
961		30.00	6.000	4.000	Global			
962		32.00	6.000	4.000	Global			
963		34.00	6.000	4.000	Global			
964		36.00	6.000	4.000	Global			
965		38.00	6.000	4.000	Global			
966		40.00	6.000	4.000	Global			
967		0.0	8.000	4.000	Global			
968		2.000	8.000	4.000	Global			
969		4.000	8.000	4.000	Global			
970		6.000	8.000	4.000	Global			
971		8.000	8.000	4.000	Global			
972		10.00	8.000	4.000	Global			
973		12.00	8.000	4.000	Global			
974		14.00	8.000	4.000	Global			
975		16.00	8.000	4.000	Global			
976		18.00	8.000	4.000	Global			
977		20.00	8.000	4.000	Global			
978		22.00	8.000	4.000	Global			
979		24.00	8.000	4.000	Global			
980		26.00	8.000	4.000	Global			
981		28.00	8.000	4.000	Global			
982		30.00	8.000	4.000	Global			
983		32.00	8.000	4.000	Global			
984		34.00	8.000	4.000	Global			
985		36.00	8.000	4.000	Global			
986		38.00	8.000	4.000	Global			
987		40.00	8.000	4.000	Global			
988		0.0	10.00	4.000	Global			
989		2.000	10.00	4.000	Global			
990		4.000	10.00	4.000	Global			
991		6.000	10.00	4.000	Global			
992		8.000	10.00	4.000	Global			
993		10.00	10.00	4.000	Global			
994		12.00	10.00	4.000	Global			
995		14.00	10.00	4.000	Global			
996		16.00	10.00	4.000	Global			
997		18.00	10.00	4.000	Global			
998		20.00	10.00	4.000	Global			
999		22.00	10.00	4.000	Global			
1000		24.00	10.00	4.000	Global			
1001		26.00	10.00	4.000	Global			
1002		28.00	10.00	4.000	Global			
1003		30.00	10.00	4.000	Global			
1004		32.00	10.00	4.000	Global			
1005		34.00	10.00	4.000	Global			
1006		36.00	10.00	4.000	Global			
1007		38.00	10.00	4.000	Global			
1008		40.00	10.00	4.000	Global			
1009		0.0	12.00	4.000	Global			
1010		2.000	12.00	4.000	Global			
1011		4.000	12.00	4.000	Global			
1012		6.000	12.00	4.000	Global			
1013		8.000	12.00	4.000	Global			
1014		10.00	12.00	4.000	Global			
1015		12.00	12.00	4.000	Global			
1016		14.00	12.00	4.000	Global			
1017		16.00	12.00	4.000	Global			
1018		18.00	12.00	4.000	Global			
1019		20.00	12.00	4.000	Global			
1020		22.00	12.00	4.000	Global			
1021		24.00	12.00	4.000	Global			
1022		26.00	12.00	4.000	Global			
1023		28.00	12.00	4.000	Global			
1024		30.00	12.00	4.000	Global			
