-131.277608368,-3541.5746822
-132.750914476,-3549.47597399
-134.19949638,-3557.23701913
-135.623445579,-3564.86087224
-137.023925073,-3572.35180525
-138.401006128,-3579.71265113
-139.755789947,-3586.94741387
-141.088329724,-3594.0587232
-142.399669015,-3601.05033522
-143.689844883,-3607.9246932
-144.959847063,-3614.68532373
-146.209698237,-3621.33449884
-147.440337859,-3627.87553249
-148.651775796,-3634.31053932
-149.844904497,-3640.6426361
-151.019722426,-3646.87379269
-152.177078048,-3653.00694289
-153.316959693,-3659.04392324
-154.440174645,-3664.98749761
-155.546702239,-3670.83937967
-156.637311167,-3676.60217534
-157.711972793,-3682.27748499
-158.771419622,-3687.86776757
-159.815615963,-3693.37451888
-160.845260358,-3698.80006104
-161.860310892,-3704.14579322
-162.861434204,-3709.41391003
-163.8485829,-3714.6057213
-164.822393629,-3719.72330275
-165.782814185,-3724.76788152
-166.730453008,-3729.74142232
-167.665253678,-3734.64507575
-168.587798078,-3739.48070282
-169.498026114,-3744.24938315
-170.396494647,-3748.95288082
-171.283140394,-3753.59220961
-172.158496626,-3758.16904292
-173.022497304,-3762.68433336
-173.875653438,-3767.13966943
-184.027571065,-3778.44518953
-184.191769729,-3777.60687391
-184.359896821,-3776.74442447
-184.532314164,-3775.85681269
-184.708893669,-3774.94359331
-184.890013393,-3774.00367508
-185.075545372,-3773.03657154
-185.265884927,-3772.04112399
-185.460904514,-3771.01680108
-185.661017821,-3769.96237154
-185.866098059,-3768.87725502
-186.076578476,-3767.76014215
-186.292333422,-3766.61039908
-186.513816988,-3765.4266323
-186.740905094,-3764.20814952
-186.974074066,-3762.95346651
-187.21320188,-3761.6618271
-187.458788598,-3760.33164919
-187.710714804,-3758.96210675
-187.96950592,-3757.55151196
-188.235045757,-3756.09896241
-188.507886856,-3754.60265601
-188.787916954,-3753.06160669
-189.075717616,-3751.47388879
-189.371181292,-3749.83842463
-189.674920633,-3748.15315478
-189.986833685,-3746.41690115
-190.307566425,-3744.62745938
-190.637023487,-3742.78354129
-190.975886603,-3740.88278543
-191.324068106,-3738.9237828
-191.68228812,-3736.90400149
-192.050467928,-3734.82189988
-192.429368903,-3732.67476102
-192.818922679,-3730.46089761
-193.219934986,-3728.17739162
-193.632349374,-3725.82239565
-194.057019305,-3723.39277305
-194.493901999,-3720.88650041
-194.943902312,-3718.30020319
-195.406993092,-3715.63166435
-195.884134569,-3712.87725037
-196.375317408,-3710.03453111
-196.88156153,-3707.09959094
-197.402877854,-3704.06976507
-197.940350679,-3700.94083041
-198.494013894,-3697.70986371
-199.065021256,-3694.3723066
-199.653432638,-3690.92495107
-200.260476761,-3687.36287303
-200.886242828,-3683.68255064
-201.532040475,-3679.8786607
-202.19799194,-3675.94733546
-202.885494197,-3671.88281614
-203.594706611,-3667.6808537
-204.327120413,-3663.33521387
-205.082936595,-3658.84122733
-205.863748075,-3654.19214086
-206.669802406,-3649.38282192
-207.502802139,-3644.40595104
-208.363046776,-3639.25588536
-209.252356956,-3633.92468774
-210.171089973,-3628.40615341
-211.121193507,-3622.691672
-212.103088939,-3616.77442048
-213.118860379,-3610.64505534
-214.169000021,-3604.29607407
-215.255738165,-3597.71733581
-216.379644918,-3590.90059224
-217.543106769,-3583.83483691
-218.746779128,-3576.51100437
-219.993214735,-3568.9171505
-221.283161844,-3561.04331662
-222.619349313,-3552.87654582
-224.00262572,-3544.40590581
-225.435905355,-3535.61734969
-226.920144245,-3526.49888775
-228.458450386,-3517.03530551
-230.051893603,-3507.21346998
-231.70378217,-3497.01692324
-233.415304704,-3486.43130334
-235.189973753,-3475.43883805
-237.029099579,-3464.02385392
-238.936399262,-3452.16720289
-240.913304359,-3439.85182491
-242.963731471,-3427.05715002
-245.089228483,-3413.76466996
-247.293899238,-3399.95237022
-249.579396463,-3385.60025443
-251.949989064,-3370.68487534
-254.407414069,-3355.18474168
-256.956069871,-3339.07503457
-259.597744726,-3322.33280993
-262.3369128,-3304.93200822
-265.17536305,-3286.84834628
-268.117566711,-3268.05475487
-271.165237834,-3248.52583212
-274.32272987,-3228.23387931
-277.591566846,-3207.15276814
-280.975809349,-3185.25480477
-284.450218752,-3162.6214415
-287.860067627,-3139.88123998
-291.177167745,-3117.14096068
-294.40165703,-3094.40065382
-297.533396321,-3071.66027342
-300.572527707,-3048.91986787
-303.518907958,-3026.17939427
-306.372683558,-3003.43889871
-309.133707011,-2980.69834201
-311.802129441,-2957.95776751
-314.377798883,-2935.21714054
-316.860871366,-2912.47650107
-319.251190238,-2889.7358199
-321.548916724,-2866.99513295
-323.753889258,-2844.25441759
-325.866274574,-2821.51370492
-327.885905956,-2798.77298015
-329.812955987,-2776.03226866
-331.647252557,-2753.29156504
-333.388974471,-2730.55088789
-335.03794397,-2707.81024304
-336.594346488,-2685.06964105
-338.057998364,-2662.32910117
-339.429092103,-2639.58862448
-340.707437883,-2616.8482463
-341.893235776,-2594.10795649
-342.986289541,-2571.36780964
-343.98680736,-2548.62778239
-344.894586327,-2525.8879524
-345.709843342,-2503.14828077
-346.432368607,-2480.4088729
-347.062388417,-2457.66967152
-347.599685889,-2434.93081549
-348.044497471,-2412.19222588
-348.396599063,-2389.45408199
-348.656238122,-2366.71627935
-348.823183274,-2343.97904634
-348.89769397,-2321.2422483
-348.879531624,-2298.50617341
-348.76896881,-2275.77065136
-348.565759971,-2253.03604354
-348.270192117,-2230.30213745
-347.882013216,-2207.56938461
-347.401526261,-2184.83752258
-346.828473598,-2162.10711447
-346.163176065,-2139.37783871
-345.405371756,-2116.65039747
-344.555401616,-2093.92439917
-343.613001611,-2071.20072061
-342.578535602,-2048.47888737
-341.451740626,-2025.75999731
-340.233007035,-2003.0434782
-338.922077709,-1980.33071031
-337.519374151,-1957.62100639
-336.024652153,-1934.91611122
-334.43837062,-1912.2152033
-332.760308739,-1889.52050313
-330.990971455,-1866.83103457
-329.130176959,-1844.14964688
-327.178488557,-1821.47518988
-325.135786855,-1798.81135558
-323.002711719,-1776.15680612
-320.77924167,-1753.5163809
-318.466120948,-1730.8885567
-316.06348059,-1708.27976266
-313.572213331,-1685.6883295
-310.992688122,-1663.12293284
-308.326018917,-1640.58187713
-305.572948889,-1618.07708378
-302.734938022,-1595.60712301
-295.999071124,-1552.95717401
-288.124348434,-1504.75024161
-279.816072089,-1454.73918301
-271.037152957,-1402.71315306
-261.745120123,-1348.46161649
-251.890837955,-1291.70588464
-241.417847825,-1232.16528204
-230.260153442,-1169.46617006
-218.341133499,-1103.22662669
-205.571117074,-1032.93984529
-191.843519032,-958.073137326
-177.035703545,-877.935333567
-160.994162378,-791.756676438
-143.550646356,-698.596437542
-124.62478341,-598.220205427
-103.977143669,-489.337383874
-80.3755848145,-365.074821411
-52.7941172659,-220.07223729
-20.0418018406,-48.2342285132
19.04601394,156.399422142
65.1885875485,398.093358257
120.786615514,689.652403056
138.987156674,782.364942221
144.010486116,804.733508658
149.107829655,827.028597985
154.209011261,848.968656223
159.335506555,870.651263191
164.219547698,891.02321558
169.858906265,914.197564562
176.607594103,941.351977787
183.362254393,941.351977787
